NCO_2015_Code,NCO_2004_Code,NCO_Job_Title,ONET_Code,ONET_Job_Title,Match_Score,LM_AIOE_Raw,AI_Automatability,AI_Exposure_Category,Match_Type
8142.1,8232.5,Embossing Machine Operator (Plastic),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8142.11,8232.6,Printing Machine Operator (Plastic),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8142.12,8232.62,Button Maker,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",80,-1.325,13.994708994708997,Low,direct
8142.13,8232.65,Mould Setter (Plastic),51-4071.00,Foundry Mold and Coremakers,95,-1.642,5.608465608465613,Low,direct
8142.1301,,Plastic Moulding Technician or Operator,51-4071.00,Foundry Mold and Coremakers,95,-1.642,5.608465608465613,Low,direct
8142.14,8232.7,"Moulder, Hand (Plastic)",51-4071.00,Foundry Mold and Coremakers,95,-1.642,5.608465608465613,Low,direct
8142.15,8232.75,Cementer (Plastic),51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",80,-1.325,13.994708994708997,Low,direct
8142.16,8232.8,Plastic Fabricator,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",80,-1.325,13.994708994708997,Low,direct
8142.99,8232.9,"Plastic Products Making Operatives, Other",51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",80,-1.325,13.994708994708997,Low,direct
8143.01,8253.1,Cardboard Box Maker,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8143.02,8253.2,"Envelope Maker, Machine",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8143.03,8253.3,"Cellophane Bag Maker, Machine",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8143.04,8253.4,"Flower Maker, Paper",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8143.05,8253.5,Papier Mache Moulder,51-4071.00,Foundry Mold and Coremakers,95,-1.642,5.608465608465613,Low,direct
8143.99,8253.9,"Paper Product Makers, Other",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8151.01,8261.1,"Garnett Machineman, Woollen",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.03,8261.2,Rag Machineman (Woollen Textile),51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.04,8261.25,Doubling Machine Operator (Textile),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8151.05,8261.3,Combing Tenter,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.06,8261.35,"Spinner, Frame (Textile)/Ring Frame Tenter",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.07,8261.4,Drawing Tenter,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.1,8261.7,Reeler Textile,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.11,8261.77,Reed Man,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.12,8261.79,Healdman (Textile),51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.13,8261.8,"Reeler, Silk",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.14,8261.81,Yarn Tester,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.15,8261.82,Warping Boy (Textile)/Wrapper,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.16,8261.83,Pin Setter (Textile),51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.17,8261.84,Roller Coverer,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.18,8261.85,Winder Textile/Winding Operator,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.19,8261.86,Size Mixer (Textile),51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.2,8261.87,"Waterproofer, Textile",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.21,8261.88,"Weighter, Silk",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.22,8261.89,Fetler (Woollen Textile),51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8151.99,8261.9,"Fibre Preparing, Spinning and Winding",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.01,7432.1,Drawing Man,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.02,7432.12,"Doffer, Fly Frame/Speed Frame Operator",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.03,8262.1,Knitting Jobber,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.04,8262.2,Card Cutter,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.05,8262.25,Mat Shearing Operator,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.06,8262.3,"Flat Knitter, Machine/Knitting Machine",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.07,8262.35,Sock Knitter/Knitting Machine Operator –,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8152.08,8262.4,"Sock Knitter, Automatic Machine",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.09,8262.45,"Knitter, Machine/Knitting Machine",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.1,8262.5,"Looperman, Hosiery",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.11,8262.55,Warp Knitter/Knitting Machine Operator –,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8152.12,8262.6,"Weaver, Lace (Machine)",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.13,8262.65,"Braid Maker, Machine/Braiding Machine",51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.14,8262.7,Lace Maker (Machine),51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.16,8262.8,Warp Tying Machineman,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.17,8262.81,Wrapper,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.2,8262.85,Front Sizer (Cotton Textile),51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.21,8262.86,Back Sizer,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",80,-1.156,18.46560846560847,Low,direct
8152.99,8262.9,"Weaving and Knitting Machine Operators,",51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8153.0101,8263.1,"Sewing Machine Operator, General",51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8153.0102,,Stitcher (Leather Goods and Garments),51-6031.00,Sewing Machine Operators,80,-1.273,15.370370370370374,Low,direct
8153.0103,,Specialized Sewing Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8153.02,8263.2,"Button Hole Maker, Machine",51-6031.00,Sewing Machine Operators,80,-1.273,15.370370370370374,Low,direct
8153.03,8263.3,Eyelet Holing Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8153.04,8263.4,Button Stitching Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8153.05,8263.45,"Embroider, Machine",51-6031.00,Sewing Machine Operators,80,-1.273,15.370370370370374,Low,direct
8153.06,8263.5,Embroidery Machine Operator (Semi-,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8153.0601,,Embroidery Machine Operator (Zig Zag,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8153.0701,,Framer – Computerised Embroidery,51-6031.00,Sewing Machine Operators,80,-1.273,15.370370370370374,Low,direct
8153.0702,,Helper – Parts Making (Leather Goods and,51-6031.00,Sewing Machine Operators,80,-1.273,15.370370370370374,Low,direct
8153.0703,,Helper – Finishing Operations (Leather,51-6031.00,Sewing Machine Operators,80,-1.273,15.370370370370374,Low,direct
8153.99,8263.9,"Sewers and Embroiders, Other",51-6031.00,Sewing Machine Operators,80,-1.273,15.370370370370374,Low,direct
8154.02,8264.5,Kierman (Textile)/Package Dyeing Machine,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.03,8264.55,"Scouringman, Woollen Yarn",51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.05,8264.6,Washing Machineman,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.06,8264.62,"De-Gummer, Silk",51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.07,8264.64,"Carbonizer, Textile",51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.08,8264.66,"Scutcherman, Bleaching",51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.09,8264.67,Dyed- Yarn Operator (Textile),51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.1,8264.68,Jiggerman (Cotton Textile)/Jigger Machine,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.11,8264.69,Dye Automation Operator (Textile)/ Dyeing,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.12,8264.7,Wool Dyer,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.15,8264.75,Dyer Garment,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.17,8264.77,Damping Machine Attendant,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.18,8264.78,Calenderman (Cotton Textile),51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.19,8264.79,Miller,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.2,8264.8,Raising Machineman (Textile),51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.21,8264.81,Stentering Machineman/Stentering,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.22,8264.82,Cropper,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.23,8264.83,Padding Machineman/Padding Mangle,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.24,8264.84,Brushing Machineman (Textile),51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.25,8264.85,Crabbing Machineman (Woollen Textile),51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.26,8264.86,Sanforizing Machineman,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.27,8264.87,Singeing Machineman/Singeing Machine,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8154.99,8264.9,"Bleaching, Dyeing and Cleaning Machine",51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,80,-0.923,24.62962962962963,Low,direct
8155.01,8265.1,"Dehairer, Machine/Dehairer Machine",51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.0201,8265.2,"Flesher, Machine/Fleshing Operator",51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.03,8265.25,"Scudder, Machine/Scudding Machine",51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.04,8265.3,"Hide and Skin Setter, Machine/Setting",51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.05,8265.32,"Hide Splitter, Machine/Splitting Machine",51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.0501,,Splitting and Sammying Operator (Leather),51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.0601,8265.35,"Hide Shaver, Machine/Shaving Operator",51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.07,8265.4,"Staker, Machine/Staking Machine Operator",51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8155.0801,8265.45,"Leather Buffer, Machine/Buffing Operator",51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.09,8265.5,"Leather Glazer, Machine/Glazing Machine",51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.1,8265.6,Rolling Machine Operator (Leather),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8155.1101,8265.7,"Tanner, Rotary Drum, Continuous Process",51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.1102,,Post Tanning Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8155.12,8265.8,Leather Measuring Machine,51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.1201,,Helper – Wet Operations (Multi-Skilled),51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.1202,,Helper – Dry Operations (Finished Leather),51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.1203,,Helper – Finishing Operation(Finished,51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8155.99,8265.9,Fur And Leather Preparing Machine,51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8156.01,8266.1,Pounding Machine Operator (Footwear),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8156.02,8266.12,"Heel Breaster, Machine",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.04,8266.16,"Heel Builder, Machine (Footwear)/Machine",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.05,8266.18,Sole Rounding Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8156.06,8266.2,"Nailer, Machine/Machine Operator, Nailing",51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8156.0701,8266.22,"Cutter, Machine/Cutter (Footwear)",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.08,8266.23,"Leather Cutter, Machine",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.09,8266.25,"Welt Sewer, Machine/Machine Operator,",51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8156.0901,,Stitching Operator (Footwear),51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.1001,8266.26,"Skiver, Machine/Skiving Operator",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.1401,8266.32,"Laster, Machine/Lasting Operator",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.15,8266.35,"Sole Stitcher, Machine",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.16,8266.36,"Seat Laster, Machine/Lasting Machine",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.17,8266.38,"Splitter, Machine/Splitting Machine",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.18,8266.4,"Heeler, Machine/Heel Attacher",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.19,8266.42,"Heel Compressor, Machine (Footwear)",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.2,8266.45,"Sole Leveller, Machine",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.21,8266.5,"Trimmer, Machine",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.22,8266.55,"Edge Setter, Machine",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.23,8266.6,Edge Burnisher,51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.24,8266.65,Heel Padding Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8156.25,8266.68,Eyeleting Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8156.2501,,Pre-Assembly Operator,51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.26,8266.7,Riveting Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8156.2601,,Helper – Bottom Making (Footwear),51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.2602,,Helper – Upper Making (Footwear),51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.2603,,Helper – Finishing (Footwear),51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8156.99,8266.9,"Cutting, Lasting and Sewing Machine",51-6042.00,Shoe Machine Operators and Tenders,80,-1.052,21.216931216931215,Low,direct
8157.01,8264.1,Washing Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8157.02,8264.2,Drying Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8157.03,8264.3,"Dry Cleaner, Machine",51-6011.00,Laundry and Dry-Cleaning Workers,80,-0.889,25.529100529100532,Medium-Low,direct
8157.04,8264.4,"Presser, Machine/Ironing Operator",51-6011.00,Laundry and Dry-Cleaning Workers,80,-0.889,25.529100529100532,Medium-Low,direct
8157.0401,,Pressman,51-6011.00,Laundry and Dry-Cleaning Workers,80,-0.889,25.529100529100532,Medium-Low,direct
8159.01,8269.1,"Folder, Machine/Folding Machine Operator",51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8159.02,8269.2,"Splicing – Machine Operator, Automatic",51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8159.03,8269.3,Balling – Machine Operator (Textile),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8159.04,8269.4,Press Operator,51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8159.99,8269.9,"Leather Cutters, Lasters and Sewers and",51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",80,-1.069642857142857,20.750188964474688,Low,prefix_5
8160.03,8272.1,Pasteurising Plant Operator (Dairy),51-8099.00,"Plant and System Operators, All Other",95,-0.811,27.592592592592595,Medium-Low,direct
8160.04,8272.2,Mixing Tank Operator,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.05,8272.3,Dairy Processing Equipment Operator,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.07,8273.1,"Miller, Food Grains",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.08,8273.2,"Husker, Machine (Food Grains)",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.09,8273.3,"Rollerman, (Food Grains)",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.1,8273.4,Flour Mill Operator,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.11,8273.5,"Siever, Machine",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.12,8273.6,"Oil Crusher Operator, Power",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.13,8273.65,Filter Press Operator (Oil),51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.15,8274.1,Wafer Baking Machine Operator (Baking),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8160.16,8274.2,Cooker Operator,35-2014.00,"Cooks, Restaurant",95,-0.759,28.96825396825397,Medium-Low,direct
8160.17,8274.3,Cutting Machine Operator (Confectionery),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8160.18,8274.4,"Chocolate Maker, Helper",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.19,8274.5,"Flake Miller, Wheat and Oats (Grain-Feed",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.2,8274.6,Noodle Press Operator,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.22,8275.1,Peeling Machine Operator (Food Canning,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8160.23,8275.2,Pitting Machine Operator (Food Canning,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8160.24,8275.3,Fruit Press Operator (Food Canning and,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.25,8275.4,Seaming Machine Operator (Food Canning,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8160.26,8275.45,Retort Operator (Food Canning and,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.27,8275.5,Processing Man (Food Canning and,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.28,8275.55,Panman (Food Canning and Preserving),51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.29,8275.6,Exhaust Box Operator (Food Canning and,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.3,8275.65,Foodstuff Freezer,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.31,8275.7,Peanut Blancher,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.32,8275.72,Dehydrator Tender (Canning &,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.33,8275.74,Refining – Machine Operator (Oil & Grease),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8160.34,8276.1,"Crusher Operator, Sugarcane",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.35,8276.2,Filter Pressman,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.36,8276.3,Dorr Clarifier Operator,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.37,8276.4,"Evaporator Operator, Sugar",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.38,8276.5,"Panman, Sugar",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.39,8276.6,Crystalizerman,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.4,8276.65,Centrifugal Man,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.41,8276.7,Magmaman,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.42,8276.71,Cutter Driver,53-3032.00,Heavy and Tractor-Trailer Truck Drivers,95,-1.4,12.010582010582015,Low,direct
8160.43,8276.72,"Cane Carrier Driver, Mill House",53-3032.00,Heavy and Tractor-Trailer Truck Drivers,95,-1.4,12.010582010582015,Low,direct
8160.44,8276.73,Raw Juice Tank Pump Attendant,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.45,8276.74,Juice Measuring Man,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.46,8276.75,Lime Juice Tank Attendant,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.47,8276.76,Juice Heater Man,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.48,8276.77,Juice Heater Helper,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.49,8276.78,Carbonation Man,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.5,8276.79,Carbonation Storage Tank Attendant,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.51,8276.8,"Sulphitation Man, Sugar",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
